order_id,order_date,product_id,quantity,price,region,marketplace,status
504958,2024-05-19,1022.0,1,1520.0,Москва,Wildberries,Возврат
507568,2024-08-08,1025.0,1,3200.0,Регионы,Ozon,Возврат
503997,2024-04-20,1005.0,1,2350.0,Москва,Ozon,Доставлен
502739,2024-03-19,1020.0,1,1570.0,Москва,Ozon,Доставлен
509524,2024-09-27,1006.0,1,4170.0,Москва,Wildberries,Доставлен
511992,2024-11-26,1019.0,1,2270.0,Регионы,Ozon,Доставлен
512718,2024-12-09,1005.0,1,2690.0,Регионы,Wildberries,Доставлен
510092,2024-10-14,1006.0,1,3790.0,Москва,Ozon,Доставлен
506052,2024-06-23,1016.0,2,2520.0,Регионы,Wildberries,Возврат
508958,2024-09-12,1022.0,1,1570.0,Санкт-Петербург,Wildberries,Доставлен
510399,2024-10-23,1013.0,1,2380.0,Регионы,Wildberries,Доставлен
511489,2024-11-16,1025.0,1,2720.0,Москва,Wildberries,Возврат
503775,2024-04-14,1005.0,2,2700.0,Москва,Wildberries,Доставлен
506602,2024-07-11,1013.0,1,2170.0,Регионы,Wildberries,Доставлен
511131,2024-11-10,1003.0,1,3270.0,Регионы,Ozon,Доставлен
511419,2024-11-15,1011.0,1,3620.0,Санкт-Петербург,Ozon,Отменён
507948,2024-08-18,1018.0,1,760.0,Санкт-Петербург,Wildberries,Доставлен
510594,2024-10-28,1012.0,1,3000.0,Екатеринбург,Ozon,Возврат
513315,2024-12-18,1011.0,1,3700.0,Регионы,Wildberries,Отменён
505221,2024-05-28,1022.0,1,1410.0,Москва,Ozon,Доставлен
511082,2024-11-09,1002.0,3,3420.0,Москва,Wildberries,Доставлен
509885,2024-10-07,1014.0,1,2680.0,Москва,Ozon,Доставлен
501967,2024-03-03,1007.0,2,1170.0,Санкт-Петербург,Ozon,Возврат
501683,2024-02-24,1013.0,1,2600.0,Регионы,Wildberries,Доставлен
501741,2024-02-26,1017.0,1,1650.0,Регионы,Ozon,Доставлен
503880,2024-04-17,1001.0,1,1350.0,Санкт-Петербург,Wildberries,Доставлен
509850,2024-10-06,1009.0,1,1730.0,Регионы,Wildberries,Доставлен
507531,2024-08-08,1004.0,1,2430.0,Новосибирск,Wildberries,Возврат
505030,2024-05-22,1004.0,1,2830.0,Регионы,Wildberries,Доставлен
503438,2024-04-03,1011.0,1,3570.0,Москва,Wildberries,Доставлен
503724,2024-04-12,1022.0,1,1670.0,Москва,Ozon,Доставлен
503788,2024-04-14,1011.0,1,3540.0,Москва,Wildberries,Доставлен
510730,2024-11-01,1006.0,1,4380.0,Санкт-Петербург,Ozon,Доставлен
505630,2024-06-11,1008.0,1,4920.0,Москва,Wildberries,Доставлен
509055,2024-09-15,1013.0,1,2410.0,Регионы,Wildberries,Возврат
500508,2024-01-18,1022.0,1,1560.0,Санкт-Петербург,Wildberries,Доставлен
504470,2024-05-03,1021.0,2,1390.0,Регионы,Wildberries,Возврат
513607,2024-12-23,1017.0,1,1530.0,Санкт-Петербург,Wildberries,Доставлен
509877,2024-10-07,1005.0,1,2330.0,Регионы,Ozon,Доставлен
505869,2024-06-18,1010.0,1,1300.0,Новосибирск,Wildberries,Доставлен
501303,2024-02-12,1022.0,1,1410.0,Москва,Ozon,Доставлен
513840,2024-12-27,1012.0,1,3310.0,Москва,Wildberries,Возврат
504501,2024-05-04,1017.0,2,1730.0,Москва,Wildberries,Доставлен
510833,2024-11-03,1006.0,1,4520.0,Регионы,Wildberries,Доставлен
501932,2024-03-02,1023.0,2,1000.0,Санкт-Петербург,Wildberries,Доставлен
509330,2024-09-22,1015.0,1,2210.0,Новосибирск,Wildberries,Доставлен
511802,2024-11-22,1019.0,3,2180.0,Москва,Ozon,Доставлен
506196,2024-06-28,1017.0,1,1600.0,Екатеринбург,Ozon,Доставлен
504906,2024-05-18,1009.0,1,1620.0,Регионы,Wildberries,Доставлен
513664,2024-12-24,1014.0,2,2280.0,Санкт-Петербург,Ozon,Доставлен
504143,2024-04-24,1005.0,2,2640.0,Санкт-Петербург,Wildberries,Доставлен
501649,2024-02-23,1019.0,3,2480.0,Регионы,Ozon,Доставлен
511150,2024-11-10,1012.0,1,2650.0,Санкт-Петербург,Ozon,Доставлен
501650,2024-02-23,1019.0,1,2440.0,Москва,Wildberries,Доставлен
512858,2024-12-11,1006.0,1,3910.0,Москва,Wildberries,Доставлен
509725,2024-10-02,1010.0,1,1130.0,Екатеринбург,Wildberries,Доставлен
507825,2024-08-15,1015.0,1,2340.0,Москва,Wildberries,Возврат
504917,2024-05-18,1016.0,1,2340.0,Новосибирск,Wildberries,Доставлен
513788,2024-12-26,1020.0,1,1450.0,Москва,Wildberries,Доставлен
504025,2024-04-20,1022.0,1,1540.0,Новосибирск,Wildberries,Доставлен
509787,2024-10-04,1011.0,1,3790.0,Регионы,Ozon,Доставлен
512482,2024-12-05,1009.0,1,1990.0,Санкт-Петербург,Wildberries,Доставлен
501042,2024-02-05,1017.0,1,1440.0,Новосибирск,Wildberries,Доставлен
513478,2024-12-21,1009.0,1,1960.0,Новосибирск,Wildberries,Отменён
510668,2024-10-30,1020.0,1,1340.0,Санкт-Петербург,Ozon,Возврат
506958,2024-07-22,1014.0,1,2340.0,Москва,Wildberries,Доставлен
502889,2024-03-22,1023.0,1,930.0,Москва,Wildberries,Возврат
508321,2024-08-27,1021.0,1,1680.0,Москва,Wildberries,Доставлен
503733,2024-04-13,1002.0,1,4210.0,Москва,Wildberries,Доставлен
512900,2024-12-11,1021.0,1,1490.0,Регионы,Ozon,Доставлен
512963,2024-12-12,1020.0,1,1340.0,Екатеринбург,Wildberries,Доставлен
508450,2024-08-31,1006.0,1,4150.0,Екатеринбург,Wildberries,Доставлен
510510,2024-10-26,1016.0,1,2260.0,Новосибирск,Ozon,Доставлен
506433,2024-07-06,1003.0,1,3090.0,Екатеринбург,Ozon,Доставлен
505495,2024-06-06,1013.0,3,2610.0,Москва,Ozon,Доставлен
503294,2024-03-30,1024.0,1,2970.0,Санкт-Петербург,Ozon,Доставлен
509947,2024-10-09,1012.0,1,3130.0,Регионы,Wildberries,Доставлен
510258,2024-10-18,1022.0,1,1450.0,Новосибирск,Wildberries,Доставлен
506771,2024-07-16,1021.0,1,1430.0,Санкт-Петербург,Ozon,Возврат
503781,2024-04-14,1008.0,1,4980.0,Регионы,Ozon,Доставлен
506836,2024-07-18,1017.0,1,1580.0,Регионы,Wildberries,Доставлен
504468,2024-05-03,1020.0,3,1270.0,Екатеринбург,Wildberries,Доставлен
514055,2024-12-30,1021.0,1,1590.0,Москва,Wildberries,Возврат
508294,2024-08-27,1001.0,1,1250.0,Москва,Ozon,Доставлен
500718,2024-01-26,1005.0,1,2750.0,Екатеринбург,Wildberries,Доставлен
505493,2024-06-06,1012.0,2,3370.0,Регионы,Wildberries,Доставлен
505565,2024-06-09,1006.0,1,4420.0,Регионы,Wildberries,Доставлен
507370,2024-08-03,1019.0,1,2080.0,Санкт-Петербург,Wildberries,Доставлен
513595,2024-12-23,1011.0,1,3850.0,Регионы,Ozon,Доставлен
502412,2024-03-12,1013.0,1,2470.0,Санкт-Петербург,Wildberries,Доставлен
506927,2024-07-21,1015.0,1,2410.0,Новосибирск,Ozon,Доставлен
507944,2024-08-18,1015.0,1,2510.0,Москва,Ozon,Доставлен
511097,2024-11-09,1011.0,1,3940.0,Москва,Wildberries,Доставлен
511935,2024-11-25,1007.0,2,1070.0,Санкт-Петербург,Wildberries,Доставлен
507995,2024-08-19,1022.0,1,1480.0,Москва,Wildberries,Доставлен
509278,2024-09-21,1008.0,1,4080.0,Екатеринбург,Ozon,Доставлен
514063,2024-12-30,1024.0,1,3650.0,Санкт-Петербург,Wildberries,Доставлен
511009,2024-11-07,1013.0,1,2220.0,Москва,Wildberries,Доставлен
500664,2024-01-24,1007.0,1,1140.0,Санкт-Петербург,Ozon,Возврат
504934,2024-05-19,1007.0,1,1220.0,Москва,Wildberries,Отменён
503332,2024-03-31,1016.0,1,2410.0,Новосибирск,Wildberries,Доставлен
513333,2024-12-18,1017.0,1,1440.0,Регионы,Wildberries,Доставлен
500616,2024-01-22,1011.0,2,3390.0,Регионы,Ozon,Доставлен
506046,2024-06-23,1012.0,1,3010.0,Москва,Wildberries,Доставлен
501858,2024-03-01,1009.0,1,1980.0,Новосибирск,Wildberries,Доставлен
512540,2024-12-06,1009.0,1,2010.0,Москва,Wildberries,Доставлен
507834,2024-08-15,1019.0,1,2200.0,Москва,Ozon,Возврат
509621,2024-09-29,1022.0,1,1560.0,Регионы,Ozon,Доставлен
508730,2024-09-07,1001.0,2,1220.0,Регионы,Wildberries,Доставлен
502927,2024-03-23,1019.0,1,2130.0,Санкт-Петербург,Wildberries,Доставлен
502200,2024-03-07,1025.0,1,3040.0,Санкт-Петербург,Wildberries,Доставлен
510824,2024-11-03,1003.0,1,3550.0,Регионы,Wildberries,Доставлен
510511,2024-10-26,1016.0,1,2670.0,Регионы,Wildberries,Доставлен
510118,2024-10-15,1001.0,1,1350.0,Новосибирск,Ozon,Доставлен
512152,2024-11-29,1019.0,1,2320.0,Санкт-Петербург,Wildberries,Возврат
503560,2024-04-07,1024.0,3,3170.0,Санкт-Петербург,Wildberries,Доставлен
502009,2024-03-04,1014.0,1,2290.0,Новосибирск,Wildberries,Доставлен
501429,2024-02-16,1023.0,1,990.0,Регионы,Wildberries,Возврат
503868,2024-04-16,1018.0,1,850.0,Екатеринбург,Wildberries,Доставлен
511665,2024-11-20,1005.0,2,2500.0,Регионы,Wildberries,Доставлен
512437,2024-12-04,1017.0,1,1720.0,Новосибирск,Ozon,Доставлен
512656,2024-12-08,1005.0,2,2430.0,Москва,Ozon,Доставлен
504473,2024-05-03,1022.0,1,1680.0,Москва,Wildberries,Доставлен
503589,2024-04-08,1024.0,1,3580.0,Москва,Ozon,Доставлен
512839,2024-12-11,1001.0,1,1290.0,Екатеринбург,Ozon,Доставлен
509289,2024-09-21,1015.0,1,2320.0,Новосибирск,Ozon,Доставлен
509681,2024-10-01,1005.0,1,2720.0,Москва,Ozon,Доставлен
503692,2024-04-11,1024.0,2,3160.0,Регионы,Wildberries,Доставлен
502245,2024-03-08,1024.0,1,3420.0,Москва,Ozon,Доставлен
500705,2024-01-25,1022.0,2,1690.0,Москва,Ozon,Доставлен
512176,2024-11-30,1006.0,1,4220.0,Екатеринбург,Wildberries,Возврат
501137,2024-02-08,1014.0,1,2500.0,Санкт-Петербург,Wildberries,Доставлен
512525,2024-12-06,1004.0,1,2690.0,Екатеринбург,Wildberries,Возврат
510958,2024-11-06,1008.0,1,4820.0,Регионы,Wildberries,Доставлен
508793,2024-09-08,1006.0,1,3660.0,Регионы,Ozon,Доставлен
506608,2024-07-11,1016.0,1,2430.0,Регионы,Ozon,Отменён
500907,2024-02-01,1026.0,1,2190.0,Регионы,Wildberries,Доставлен
510746,2024-11-01,1011.0,1,3680.0,Санкт-Петербург,Wildberries,Доставлен
512897,2024-12-11,1021.0,1,1530.0,Москва,Wildberries,Доставлен
502025,2024-03-04,1022.0,1,1400.0,Новосибирск,Wildberries,Доставлен
510795,2024-11-02,1010.0,1,1360.0,Санкт-Петербург,Wildberries,Доставлен
501281,2024-02-12,1012.0,1,2770.0,Москва,Wildberries,Доставлен
505383,2024-06-02,1024.0,1,3480.0,Регионы,Ozon,Доставлен
508697,2024-09-06,1002.0,1,3640.0,Регионы,Wildberries,Возврат
505870,2024-06-18,1010.0,1,1220.0,Екатеринбург,Wildberries,Доставлен
502407,2024-03-12,1010.0,2,1370.0,Регионы,Ozon,Возврат
510270,2024-10-19,1007.0,1,1150.0,Екатеринбург,Ozon,Возврат
503384,2024-04-01,1023.0,1,980.0,Регионы,Ozon,Доставлен
511769,2024-11-22,1005.0,1,2400.0,Санкт-Петербург,Ozon,Доставлен
505096,2024-05-24,1024.0,1,3730.0,Санкт-Петербург,Wildberries,Отменён
502394,2024-03-12,1002.0,1,3790.0,Регионы,Wildberries,Доставлен
507304,2024-08-02,1004.0,2,2800.0,Регионы,Ozon,Доставлен
502248,2024-03-08,1024.0,1,3160.0,Москва,Wildberries,Доставлен
505945,2024-06-20,1009.0,1,1690.0,Санкт-Петербург,Wildberries,Доставлен
508271,2024-08-26,1015.0,1,2480.0,Екатеринбург,Wildberries,Доставлен
505019,2024-05-21,1021.0,1,1470.0,Регионы,Ozon,Доставлен
505259,2024-05-30,1003.0,1,3540.0,Санкт-Петербург,Wildberries,Доставлен
500781,2024-01-28,1008.0,1,4760.0,Санкт-Петербург,Wildberries,Доставлен
511771,2024-11-22,1006.0,1,3950.0,Екатеринбург,Ozon,Доставлен
507317,2024-08-02,1017.0,1,1380.0,Новосибирск,Ozon,Доставлен
500922,2024-02-02,1007.0,1,1240.0,Регионы,Ozon,Доставлен
508237,2024-08-25,1021.0,1,1720.0,Москва,Wildberries,Доставлен
511678,2024-11-20,1010.0,1,1230.0,Санкт-Петербург,Wildberries,Возврат
500740,2024-01-27,1002.0,1,3510.0,Регионы,Ozon,Доставлен
511996,2024-11-26,1021.0,1,1590.0,Москва,Ozon,Доставлен
513266,2024-12-17,1020.0,1,1390.0,Москва,Wildberries,Доставлен
511614,2024-11-19,1010.0,1,1360.0,Регионы,Ozon,Доставлен
506379,2024-07-04,1013.0,1,2140.0,Москва,Wildberries,Доставлен
509202,2024-09-19,1012.0,1,3060.0,Санкт-Петербург,Wildberries,Доставлен
512467,2024-12-05,1003.0,1,3740.0,Екатеринбург,Wildberries,Отменён
507406,2024-08-04,1019.0,1,2320.0,Москва,Wildberries,Доставлен
511943,2024-11-25,1010.0,1,1120.0,Москва,Wildberries,Отменён
513503,2024-12-21,1023.0,1,1060.0,Регионы,Ozon,Доставлен
500437,2024-01-16,1012.0,1,2810.0,Регионы,Ozon,Доставлен
513971,2024-12-29,1012.0,2,3060.0,Москва,Ozon,Доставлен
509255,2024-09-20,1019.0,1,2180.0,Регионы,Ozon,Доставлен
503895,2024-04-17,1015.0,1,2260.0,Новосибирск,Ozon,Доставлен
508063,2024-08-21,1019.0,1,2240.0,Екатеринбург,Wildberries,Доставлен
507099,2024-07-27,1010.0,1,1180.0,Екатеринбург,Ozon,Отменён
507439,2024-08-05,1016.0,1,2490.0,Санкт-Петербург,Wildberries,Доставлен
503279,2024-03-30,1021.0,1,1650.0,Санкт-Петербург,Wildberries,Доставлен
501346,2024-02-14,1007.0,1,1140.0,Новосибирск,Ozon,Отменён
512147,2024-11-29,1016.0,1,2320.0,Регионы,Wildberries,Доставлен
510718,2024-11-01,1001.0,1,1120.0,Екатеринбург,Wildberries,Доставлен
510470,2024-10-25,1019.0,1,2070.0,Москва,Wildberries,Отменён
511221,2024-11-11,1025.0,1,3120.0,Регионы,Wildberries,Доставлен
503937,2024-04-18,1022.0,1,1430.0,Регионы,Ozon,Возврат
508402,2024-08-30,1001.0,1,1190.0,Екатеринбург,Wildberries,Доставлен
505298,2024-05-31,1009.0,2,1750.0,Москва,Ozon,Доставлен
512866,2024-12-11,1009.0,1,1990.0,Санкт-Петербург,Wildberries,Доставлен
502864,2024-03-22,1015.0,1,2130.0,Новосибирск,Wildberries,Доставлен
509128,2024-09-17,1006.0,1,3790.0,Екатеринбург,Wildberries,Доставлен
503162,2024-03-28,1007.0,1,1100.0,Екатеринбург,Ozon,Доставлен
509258,2024-09-20,1025.0,1,2920.0,Регионы,Wildberries,Доставлен
505027,2024-05-22,1001.0,2,1280.0,Москва,Wildberries,Доставлен
506162,2024-06-27,1009.0,1,1750.0,Регионы,Wildberries,Доставлен
503640,2024-04-10,1011.0,1,3720.0,Москва,Wildberries,Доставлен
501771,2024-02-27,1015.0,1,2490.0,Регионы,Wildberries,Доставлен
513586,2024-12-23,1006.0,2,4050.0,Москва,Ozon,Доставлен
512119,2024-11-29,1005.0,1,2460.0,Санкт-Петербург,Wildberries,Доставлен
506201,2024-06-28,1019.0,1,2120.0,Москва,Wildberries,Доставлен
511640,2024-11-19,,1,1350.0,Регионы,Wildberries,Доставлен
505136,2024-05-26,1005.0,1,2730.0,Регионы,Wildberries,Доставлен
509474,2024-09-26,1001.0,2,1200.0,Москва,Wildberries,Доставлен
506216,2024-06-29,1005.0,1,2230.0,Новосибирск,Ozon,Доставлен
505321,2024-06-01,1001.0,1,1210.0,Москва,Ozon,Доставлен
507385,2024-08-03,1024.0,1,3180.0,Санкт-Петербург,Ozon,Возврат
500622,2024-01-22,1015.0,1,2600.0,Санкт-Петербург,Wildberries,Доставлен
507381,2024-08-03,1022.0,2,1450.0,Регионы,Wildberries,Доставлен
503216,2024-03-29,1010.0,2,1190.0,Санкт-Петербург,Ozon,Доставлен
513174,2024-12-16,1006.0,1,4560.0,Санкт-Петербург,Ozon,Доставлен
513240,2024-12-17,1010.0,1,1150.0,Екатеринбург,Wildberries,Доставлен
512931,2024-12-12,1008.0,1,4100.0,Екатеринбург,Ozon,Доставлен
513469,2024-12-21,1006.0,1,3850.0,Санкт-Петербург,Ozon,Доставлен
500248,2024-01-08,1026.0,1,2730.0,Москва,Wildberries,Возврат
512453,2024-12-04,1025.0,1,2830.0,Санкт-Петербург,Ozon,Доставлен
501667,2024-02-24,1006.0,1,3710.0,Москва,Ozon,Возврат
512281,2024-12-02,1004.0,1,2440.0,Новосибирск,Wildberries,Отменён
505681,2024-06-12,1022.0,2,1390.0,Москва,Ozon,Доставлен
502456,2024-03-13,1010.0,1,1110.0,Москва,Wildberries,Доставлен
512893,2024-12-11,1019.0,1,2510.0,Москва,Ozon,Доставлен
501415,2024-02-16,1010.0,1,1120.0,Регионы,Ozon,Доставлен
509689,2024-10-01,1011.0,1,3720.0,Екатеринбург,Wildberries,Возврат
512981,2024-12-13,1004.0,1,2680.0,Регионы,Ozon,Возврат
506030,2024-06-22,1025.0,1,2670.0,Санкт-Петербург,Ozon,Доставлен
510442,2024-10-24,1015.0,1,2400.0,Москва,Wildberries,Доставлен
512461,2024-12-05,1002.0,1,3550.0,Санкт-Петербург,Wildberries,Доставлен
508152,2024-08-23,1024.0,1,3190.0,Новосибирск,Wildberries,Доставлен
512642,2024-12-08,1001.0,1,1230.0,Регионы,Wildberries,Доставлен
504737,2024-05-12,1007.0,1,1140.0,Москва,Wildberries,Доставлен
509797,2024-10-04,1024.0,1,2980.0,Регионы,Wildberries,Доставлен
509937,2024-10-09,1001.0,1,1150.0,Москва,Ozon,Возврат
513295,2024-12-18,1004.0,1,2710.0,Регионы,Ozon,Доставлен
507537,2024-08-08,1007.0,1,1330.0,Санкт-Петербург,Ozon,Доставлен
511135,2024-11-10,1007.0,2,1140.0,Новосибирск,Ozon,Доставлен
513119,2024-12-15,1009.0,1,1670.0,Регионы,Wildberries,Возврат
509179,2024-09-18,1020.0,1,1510.0,Санкт-Петербург,Wildberries,Доставлен
509970,2024-10-10,1010.0,2,1240.0,Санкт-Петербург,Wildberries,Доставлен
510966,2024-11-06,1011.0,1,3200.0,Регионы,Wildberries,Доставлен
503261,2024-03-30,1005.0,1,2810.0,Регионы,Wildberries,Возврат
505179,2024-05-27,1010.0,1,1200.0,Москва,Wildberries,Доставлен
510052,2024-10-12,1025.0,2,2910.0,Регионы,Ozon,Доставлен
509558,2024-09-28,1006.0,1,3940.0,Новосибирск,Wildberries,Возврат
511549,2024-11-18,1002.0,1,4170.0,Екатеринбург,Wildberries,Отменён
514041,2024-12-30,1016.0,1,2210.0,Новосибирск,Ozon,Доставлен
507896,2024-08-17,1007.0,1,1040.0,Новосибирск,Wildberries,Доставлен
505248,2024-05-29,1020.0,1,1560.0,Регионы,Ozon,Доставлен
508405,2024-08-30,1001.0,2,1310.0,Москва,Ozon,Доставлен
510604,2024-10-28,1019.0,1,2400.0,Москва,Ozon,Отменён
504581,2024-05-07,1011.0,2,3620.0,Регионы,Wildberries,Доставлен
509431,2024-09-24,1025.0,1,3040.0,Новосибирск,Wildberries,Доставлен
505192,2024-05-27,1022.0,1,1690.0,Регионы,Wildberries,Доставлен
513669,2024-12-24,1017.0,1,1610.0,Новосибирск,Wildberries,Доставлен
513367,2024-12-19,1013.0,1,2460.0,Санкт-Петербург,Ozon,Доставлен
500928,2024-02-02,1013.0,1,2470.0,Регионы,Wildberries,Доставлен
504939,2024-05-19,1011.0,1,3860.0,Санкт-Петербург,Ozon,Доставлен
508708,2024-09-06,1012.0,1,2900.0,Москва,Ozon,Возврат
510728,2024-11-01,1006.0,1,3600.0,Москва,Wildberries,Доставлен
500092,2024-01-03,1026.0,1,2170.0,Москва,Ozon,Возврат
506798,2024-07-17,1012.0,1,2800.0,Регионы,Wildberries,Доставлен
500037,2024-01-02,1007.0,1,1310.0,Москва,Wildberries,Доставлен
500753,2024-01-27,1012.0,1,2670.0,Москва,Wildberries,Доставлен
508992,2024-09-13,1021.0,2,1520.0,Москва,Wildberries,Доставлен
504349,2024-04-30,1003.0,1,3610.0,Регионы,Wildberries,Доставлен
504540,2024-05-05,1024.0,1,3740.0,Москва,Wildberries,Доставлен
512376,2024-12-03,1018.0,1,720.0,Новосибирск,Wildberries,Доставлен
502975,2024-03-24,1016.0,1,2360.0,Регионы,Wildberries,Доставлен
508857,2024-09-10,1008.0,1,4610.0,Москва,Wildberries,Доставлен
509185,2024-09-18,1026.0,1,2220.0,Москва,Wildberries,Доставлен
504930,2024-05-19,1003.0,1,3230.0,Москва,Ozon,Доставлен
512203,2024-11-30,1022.0,3,1470.0,Регионы,Ozon,Доставлен
505399,2024-06-03,1017.0,2,1470.0,Москва,Wildberries,Доставлен
509033,2024-09-14,1023.0,1,930.0,Регионы,Ozon,Доставлен
509916,2024-10-08,1014.0,1,2550.0,Екатеринбург,Wildberries,Доставлен
514033,2024-12-30,1013.0,1,2160.0,Регионы,Ozon,Доставлен
510877,2024-11-04,1002.0,1,3470.0,Москва,Ozon,Возврат
513808,2024-12-26,1025.0,1,2790.0,Москва,Ozon,Доставлен
508272,2024-08-26,1016.0,1,2750.0,Москва,Ozon,Отменён
501366,2024-02-15,1001.0,1,1200.0,Москва,Wildberries,Доставлен
513862,2024-12-27,1026.0,1,2550.0,Новосибирск,Wildberries,Отменён
507037,2024-07-25,1014.0,1,2500.0,Санкт-Петербург,Ozon,Доставлен
508336,2024-08-28,1001.0,1,1340.0,Москва,Wildberries,Доставлен
504099,2024-04-23,1002.0,1,3880.0,Москва,Ozon,Доставлен
511737,2024-11-21,1012.0,1,2830.0,Регионы,Wildberries,Доставлен
509133,2024-09-17,1010.0,1,1140.0,Екатеринбург,Wildberries,Доставлен
504721,2024-05-11,1017.0,1,1630.0,Регионы,Ozon,Доставлен
506421,2024-07-05,1017.0,1,1380.0,Санкт-Петербург,Wildberries,Доставлен
509959,2024-10-10,1004.0,2,2810.0,Москва,Ozon,Доставлен
501854,2024-03-01,1006.0,1,4130.0,Регионы,Ozon,Доставлен
509116,2024-09-17,1001.0,1,1260.0,Москва,Wildberries,Доставлен
500901,2024-02-01,1017.0,1,1690.0,Екатеринбург,Ozon,Доставлен
502117,2024-03-06,1010.0,1,1310.0,Москва,Wildberries,Возврат
503664,2024-04-11,1004.0,1,2300.0,Москва,Wildberries,Доставлен
511395,2024-11-14,1025.0,1,3190.0,Санкт-Петербург,Wildberries,Доставлен
513735,2024-12-25,1020.0,1,1470.0,Регионы,Ozon,Доставлен
513381,2024-12-19,1018.0,1,690.0,Регионы,Wildberries,Доставлен
507330,2024-08-02,1021.0,2,1540.0,Санкт-Петербург,Wildberries,Доставлен
512466,2024-12-05,1003.0,2,3530.0,Екатеринбург,Wildberries,Доставлен
510283,2024-10-19,1016.0,1,2410.0,Москва,Wildberries,Доставлен
500276,2024-01-10,1001.0,1,1280.0,Москва,Ozon,Доставлен
500897,2024-02-01,1013.0,1,2100.0,Регионы,Wildberries,Доставлен
512625,2024-12-07,1022.0,1,1730.0,Екатеринбург,Wildberries,Доставлен
506825,2024-07-18,1010.0,1,1260.0,Москва,Ozon,Возврат
500095,2024-01-03,1026.0,2,2320.0,Екатеринбург,Wildberries,Доставлен
505070,2024-05-23,1023.0,1,940.0,Регионы,Wildberries,Доставлен
514003,2024-12-30,1004.0,1,2690.0,Регионы,Wildberries,Доставлен
509323,2024-09-22,1013.0,1,2490.0,Москва,Ozon,Доставлен
502906,2024-03-23,1005.0,1,2330.0,Москва,Wildberries,Доставлен
504637,2024-05-08,1018.0,1,860.0,Регионы,Wildberries,Доставлен
502767,2024-03-20,1006.0,1,3870.0,Новосибирск,Ozon,Доставлен
511126,2024-11-10,1001.0,1,1180.0,Екатеринбург,Wildberries,Доставлен
505232,2024-05-29,1003.0,1,3200.0,Екатеринбург,Wildberries,Доставлен
506941,2024-07-21,1026.0,1,2690.0,Санкт-Петербург,Ozon,Возврат
500578,2024-01-21,1005.0,2,2360.0,Екатеринбург,Wildberries,Доставлен
503058,2024-03-26,1008.0,1,4290.0,Новосибирск,Wildberries,Доставлен
505629,2024-06-11,1007.0,3,1090.0,Регионы,Wildberries,Доставлен
506551,2024-07-09,1021.0,1,1350.0,Екатеринбург,Wildberries,Доставлен
511898,2024-11-24,1009.0,1,2010.0,Москва,Wildberries,Доставлен
512405,2024-12-04,1005.0,1,2620.0,Москва,Wildberries,Доставлен
501460,2024-02-17,1026.0,1,2610.0,Москва,Ozon,Доставлен
503060,2024-03-26,1011.0,1,3520.0,Санкт-Петербург,Wildberries,Отменён
510847,2024-11-03,1011.0,2,3380.0,Екатеринбург,Ozon,Доставлен
508791,2024-09-08,1006.0,1,4000.0,Санкт-Петербург,Wildberries,Доставлен
510778,2024-11-02,1005.0,1,2360.0,Москва,Wildberries,Доставлен
501686,2024-02-24,1016.0,1,2560.0,Санкт-Петербург,Wildberries,Доставлен
512133,2024-11-29,1012.0,1,2650.0,Санкт-Петербург,Wildberries,Доставлен
508135,2024-08-23,1011.0,2,3760.0,Регионы,Wildberries,Доставлен
509738,2024-10-02,1024.0,1,3480.0,Регионы,Wildberries,Доставлен
505654,2024-06-11,1021.0,1,1430.0,Москва,Ozon,Доставлен
511923,2024-11-25,1002.0,1,4060.0,Новосибирск,Wildberries,Доставлен
504697,2024-05-10,1022.0,1,1700.0,Москва,Ozon,Доставлен
513668,2024-12-24,1016.0,1,2590.0,Москва,Ozon,Доставлен
509401,2024-09-24,1005.0,1,2520.0,Санкт-Петербург,Wildberries,Доставлен
506362,2024-07-03,1023.0,1,980.0,Москва,Wildberries,Доставлен
513311,2024-12-18,1009.0,1,1860.0,Санкт-Петербург,Wildberries,Доставлен
510801,2024-11-02,1015.0,1,2300.0,Новосибирск,Wildberries,Доставлен
509230,2024-09-20,1007.0,1,1160.0,Москва,Ozon,Возврат
503712,2024-04-12,1015.0,2,2100.0,Москва,Ozon,Доставлен
501585,2024-02-21,1021.0,1,1360.0,Москва,Ozon,Отменён
507397,2024-08-04,1011.0,1,3990.0,Санкт-Петербург,Wildberries,Доставлен
512302,2024-12-02,1012.0,1,3320.0,Москва,Wildberries,Доставлен
501488,2024-02-18,1024.0,1,3240.0,Москва,Wildberries,Доставлен
500642,2024-01-23,1007.0,1,1050.0,Санкт-Петербург,Ozon,Возврат
508899,2024-09-11,1008.0,1,4680.0,Новосибирск,Ozon,Доставлен
513395,2024-12-19,1024.0,1,3530.0,Санкт-Петербург,Wildberries,Возврат
505809,2024-06-16,1020.0,1,1510.0,Санкт-Петербург,Wildberries,Доставлен
513502,2024-12-21,1022.0,1,1560.0,Санкт-Петербург,Wildberries,Доставлен
509325,2024-09-22,1014.0,1,2690.0,Санкт-Петербург,Ozon,Доставлен
501646,2024-02-23,1015.0,1,2270.0,Санкт-Петербург,Wildberries,Доставлен
510262,2024-10-18,1024.0,1,3480.0,Москва,Ozon,Доставлен
512196,2024-11-30,1019.0,1,2130.0,Новосибирск,Wildberries,Доставлен
506983,2024-07-23,1017.0,1,1590.0,Москва,Wildberries,Доставлен
